 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Control Effort
   572    5.065               0             -20             -17             -14          0.0482;
   573    5.073               0             -21             -16             -14          0.2564;
   574    5.082               0             -20             -16             -13         -0.1722;
   575    5.091               0             -21             -15             -13          0.2711;
   576    5.100               0             -20             -15             -12          0.0495;
   577    5.109               0             -20             -15             -12          0.0495;
   578    5.118               0             -20             -15             -12          0.0495;
   579    5.127               0             -20             -15             -12          0.0501;
   580    5.135               0             -20             -15             -12          0.0501;
   581    5.144               0             -19             -15             -12          0.0495;
   582    5.153               0             -20             -15             -12          0.2717;
   583    5.162               0             -19             -15             -13         -0.1709;
   584    5.171               0             -20             -15             -13          0.2723;
   585    5.180               0             -19             -15             -13         -0.1703;
   586    5.189               0             -20             -16             -13          0.2729;
   587    5.197               0             -19             -16             -13         -0.1697;
   588    5.206               0             -19             -16             -13          0.0513;
   589    5.215               0             -19             -17             -13         -0.1691;
   590    5.224               0             -19             -17             -14          0.0519;
   591    5.233               0             -20             -17             -14          0.0531;
   592    5.242               0             -19             -18             -14          0.0525;
   593    5.251               0             -20             -18             -14          0.0537;
   594    5.259               0             -19             -18             -15         -0.1679;
   595    5.268               0             -20             -19             -15          0.2753;
   596    5.277               0             -19             -19             -15         -0.1673;
   597    5.286               0             -20             -19             -15          0.2759;
   598    5.295               0             -20             -19             -15          0.0549;
   599    5.304               0             -19             -19             -15          0.0543;
   600    5.313               0             -20             -19             -15          0.0556;
   601    5.321               0             -19             -19             -15         -0.1661;
   602    5.330               0             -20             -19             -15          0.2772;
   603    5.339               0             -19             -19             -15         -0.1654;
   604    5.348               0             -20             -19             -15          0.2778;
   605    5.357               0             -19             -19             -15         -0.1648;
   606    5.366               0             -19             -17             -14          0.0562;
   607    5.374               0             -19             -17             -14         -0.1642;
   608    5.383               0             -19             -17             -14          0.0568;
   609    5.392               0             -19             -16             -14          0.0568;
   610    5.401               0             -19             -16             -13          0.0574;
   611    5.410               0             -19             -16             -13          0.0574;
   612    5.419               0             -18             -16             -13         -0.1642;
   613    5.428               0             -19             -15             -13          0.2790;
   614    5.436               0             -18             -15             -12         -0.1636;
   615    5.445               0             -19             -15             -12          0.2796;
   616    5.454               0             -18             -15             -12         -0.1630;
   617    5.463               0             -18             -15             -12          0.0580;
   618    5.472               0             -18             -15             -12          0.0580;
   619    5.481               0             -18             -15             -12          0.0586;
   620    5.490               0             -18             -15             -12          0.0586;
   621    5.498               0             -18             -15             -12          0.0592;
   622    5.507               0             -18             -15             -12          0.0592;
   623    5.516               0             -17             -15             -13         -0.1624;
   624    5.525               0             -18             -15             -13          0.0598;
   625    5.534               0             -18             -15             -13          0.0598;
   626    5.543               0             -18             -15             -13          0.0604;
   627    5.552               0             -18             -15             -13          0.0604;
   628    5.560               0             -18             -15             -13          0.2814;
   629    5.569               0             -18             -15             -13          0.0611;
   630    5.578               0             -18             -16             -13          0.0611;
   631    5.587               0             -18             -16             -13          0.2827;
   632    5.596               0             -18             -16             -13          0.0617;
   633    5.605               0             -18             -16             -13          0.0623;
   634    5.614               0             -18             -16             -13          0.0623;
   635    5.622               0             -18             -16             -13          0.2833;
   636    5.631               0             -18             -16             -13          0.0629;
   637    5.640               0             -17             -16             -13         -0.1587;
   638    5.649               0             -18             -16             -13          0.0635;
   639    5.658               0             -17             -16             -13         -0.1587;
   640    5.667               0             -18             -16             -13          0.2845;
   641    5.676               0             -18             -16             -13          0.0641;
   642    5.684               0             -17             -16             -13          0.0629;
   643    5.693               0             -18             -16             -13          0.0647;
   644    5.702               0             -17             -16             -13          0.0635;
   645    5.711               0             -17             -15             -13          0.0641;
   646    5.720               0             -17             -15             -13          0.0641;
   647    5.729               0             -17             -15             -13          0.0641;
   648    5.738               0             -17             -15             -13          0.0647;
   649    5.746               0             -17             -15             -13          0.0647;
   650    5.755               0             -17             -15             -13          0.1752;
   651    5.764               0             -16             -15             -12         -0.1569;
   652    5.773               0             -17             -14             -12          0.0653;
   653    5.782               0             -17             -14             -12          0.0659;
   654    5.791               0             -16             -14             -12          0.0647;
   655    5.799               0             -17             -14             -12          0.0659;
   656    5.808               0             -16             -14             -12          0.0653;
   657    5.817               0             -17             -14             -12          0.0665;
   658    5.826               0             -16             -14             -12          0.0659;
   659    5.835               0             -17             -14             -12          0.2882;
   660    5.844               0             -16             -14             -12          0.0659;
   661    5.853               0             -16             -14             -12          0.0665;
   662    5.861               0             -16             -14             -12          0.0665;
   663    5.870               0             -16             -14             -12          0.0665;
   664    5.879               0             -16             -14             -12          0.0672;
   665    5.888               0             -16             -14             -12          0.0672;
   666    5.897               0             -16             -14             -12          0.0678;
   667    5.906               0             -16             -14             -12          0.0678;
   668    5.915               0             -16             -14             -12          0.0678;
   669    5.923               0             -16             -14             -12          0.0684;
   670    5.932               0             -16             -14             -12          0.0684;
   671    5.941               0             -16             -14             -12          0.0684;
   672    5.950               0             -15             -14             -12         -0.1532;
   673    5.959               0             -16             -14             -12          0.0690;
   674    5.968               0             -16             -14             -12          0.0690;
   675    5.977               0             -16             -14             -12          0.2906;
   676    5.985               0             -16             -14             -12          0.0696]
