 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Control Effort
   595    5.268               0              -7              -9             -11         -0.2106;
   596    5.277               0              -7              -9             -11          0.0104;
   597    5.286               0              -8              -9             -11          0.2326;
   598    5.295               0              -8              -9             -11          0.0116;
   599    5.304               0              -7              -9             -11         -0.2100;
   600    5.313               0              -7              -9             -11          0.0110;
   601    5.321               0              -7              -9             -11          0.0110;
   602    5.330               0              -8              -9             -10          0.2332;
   603    5.339               0              -7              -8             -10         -0.2094;
   604    5.348               0              -7              -8             -10         -0.2094;
   605    5.357               0              -7              -8             -10          0.0116;
   606    5.366               0              -7              -8             -10          0.0116;
   607    5.374               0              -8              -8             -10          0.2338;
   608    5.383               0              -7              -8             -10         -0.2094;
   609    5.392               0              -7              -8             -10          0.0116;
   610    5.401               0              -7              -8             -10          0.0116;
   611    5.410               0              -7              -8             -10          0.0122;
   612    5.419               0              -8              -8             -10          0.2338;
   613    5.428               0              -7              -8             -10         -0.2088;
   614    5.436               0              -7              -8             -10          0.0122;
   615    5.445               0              -7              -8             -10          0.0122;
   616    5.454               0              -7              -8             -10          0.0122;
   617    5.463               0              -8              -8             -10          0.2344;
   618    5.472               0              -7              -8             -10         -0.2082;
   619    5.481               0              -7              -9             -10          0.0128;
   620    5.490               0              -7              -9             -10          0.0128;
   621    5.498               0              -7              -9             -10          0.0128;
   622    5.507               0              -8              -9             -10          0.2350;
   623    5.516               0              -8              -9             -10          0.0140;
   624    5.525               0              -7              -9             -10         -0.2076;
   625    5.534               0              -7              -9             -10          0.0134;
   626    5.543               0              -7              -9             -10          0.0134;
   627    5.552               0              -8              -9             -10          0.2357;
   628    5.560               0              -8              -9             -10          0.0147;
   629    5.569               0              -7              -9             -10         -0.2070;
   630    5.578               0              -7              -9             -10          0.0140;
   631    5.587               0              -7              -9             -10          0.0140;
   632    5.596               0              -8              -9             -10          0.2363;
   633    5.605               0              -8              -9             -10          0.0153;
   634    5.614               0              -7              -9             -10         -0.2070;
   635    5.622               0              -6              -9             -10         -0.0971;
   636    5.631               0              -7              -8             -10          0.0140;
   637    5.640               0              -8              -8             -10          0.1392;
   638    5.649               0              -7              -8             -10          0.0147;
   639    5.658               0              -7              -8             -10          0.0147;
   640    5.667               0              -7              -8             -10          0.0147;
   641    5.676               0              -7              -8             -10          0.0147;
   642    5.684               0              -7              -8             -10          0.0147;
   643    5.693               0              -7              -8             -10          0.0153;
   644    5.702               0              -7              -8             -10          0.0153;
   645    5.711               0              -7              -8             -10          0.0153;
   646    5.720               0              -7              -8             -10          0.0153;
   647    5.729               0              -7              -8             -10          0.0153;
   648    5.738               0              -7              -8             -10          0.0153;
   649    5.746               0              -7              -9             -10          0.0159;
   650    5.755               0              -7              -9             -10          0.0159;
   651    5.764               0              -7              -9             -10          0.0159;
   652    5.773               0              -7              -9             -10          0.0159;
   653    5.782               0              -7              -9             -10          0.0159;
   654    5.791               0              -7              -9             -10          0.0159;
   655    5.799               0              -7              -9             -10          0.0159;
   656    5.808               0              -7              -9             -10          0.0165;
   657    5.817               0              -7              -9             -10          0.0165;
   658    5.826               0              -7              -9             -10          0.0165;
   659    5.835               0              -7              -9             -10          0.0165;
   660    5.844               0              -7              -9             -10          0.0165;
   661    5.853               0              -7              -9             -10          0.0165;
   662    5.861               0              -7              -9             -10          0.0171;
   663    5.870               0              -7              -9             -10          0.0171;
   664    5.879               0              -7              -9             -10          0.0171;
   665    5.888               0              -7              -9             -10          0.0171;
   666    5.897               0              -7              -9             -10          0.0171;
   667    5.906               0              -7              -9             -10          0.0171;
   668    5.915               0              -7              -8             -10          0.0171;
   669    5.923               0              -7              -8             -10          0.0177;
   670    5.932               0              -7              -8             -10          0.0177;
   671    5.941               0              -7              -8             -10          0.0177;
   672    5.950               0              -7              -8             -10          0.0177;
   673    5.959               0              -7              -8             -10          0.0177;
   674    5.968               0              -7              -8             -10          0.0177;
   675    5.977               0              -7              -8             -10          0.0183;
   676    5.985               0              -7              -8             -10          0.0183]
